SISTEMA ,REGION ,PROVINCIA,MUNICIPIO,GRUPO ,SUB GRUPO PDSS,CANTIDAD ,POB USUARIA,VALOR AUTORIZADO RD$,MES,ANO
SIRS,REGION 0,SANTO DOMINGO,LA VICTORIA DM,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,128,29,40091.32,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,LA VICTORIA DM,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO A QUEMADURAS GRAVES 3ER GRADO,1,1,2510.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,LA VICTORIA DM,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,25,13,2804.36,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,LA VICTORIA DM,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,19,12,1604.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,LA VICTORIA DM,REHABILITACION,APARATOS Y PROTESIS,6,4,900.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,LA VICTORIA DM,REHABILITACION,TERAPIAS REHABILITACION,94,23,22649.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,LA CALETA,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,2,2,400.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,LA CALETA,EMERGENCIA,EMERGENCIA,3,2,666.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,LA CALETA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,1,1,175.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,LA CALETA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,7,1,488.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,PANTOJA,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,2,2,430.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,PANTOJA,EMERGENCIA,EMERGENCIA,3,3,900.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,PANTOJA,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,13,1,2199.14,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,PANTOJA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,4,4,1432.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,PANTOJA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,65,7,9092.80,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,PANTOJA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,1,1,180.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,SAN LUIS DM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,6,4,1200.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,SAN LUIS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,1,1,290.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,LA GUAYIGA DM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,5,5,1100.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,LA GUAYIGA DM,EMERGENCIA,EMERGENCIA,2,1,366.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,LA GUAYIGA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,1,1,125.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,LA GUAYIGA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,11,1,1032.80,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,LA GUAYIGA DM,REHABILITACION,TERAPIAS REHABILITACION,7,1,4480.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,PALMAREJO DM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,3,3,600.00,ABRIL,2026
SIRS,REGION 0,SANTO DOMINGO,PALMAREJO DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,24,3,2087.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,OTROS SERVICIOS DE SALUD,OTROS SERVICIOS DE SALUD,2,1,35900.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,3920,2534,817120.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,40,35,4500.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,EMERGENCIA,EMERGENCIA,1710,1321,502041.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,1874,93,1164190.52,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,PARTOS,ATENCION DE PARTOS NORMAL,92,11,71278.67,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,PARTOS,ATENCION DE PARTOS POR CESAREA,149,14,241292.53,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,CIRUGIA,CIRUGIA,252,68,400310.88,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,78,16,318291.21,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,29,22,15928.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,709,519,203413.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,9967,1418,708841.10,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,452,297,231710.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,732,463,212799.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,8,6,22700.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,44,34,60896.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,ATENCION DE PREMATUROS,2,1,3808.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,ATENCION DE PREMATUROS MENORES DE UN ANO,11,2,9123.76,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,ATENCION EN UNIDAD DE CUIDADOS INTENSIVOS,298,2,313206.93,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,93,40,27194.24,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,MEDICAMENTOS DE ALTO COSTO PARA PATOLOGIAS DISTINTAS A CANCER,1,1,600.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,REEMPLAZO ARTICULAR CADERA,1,1,5002.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,85,60,11499.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,21,16,2718.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,REHABILITACION,APARATOS Y PROTESIS,30,25,83616.08,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,REHABILITACION,TERAPIAS REHABILITACION,1973,235,983884.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,HEMOTERAPIA,DERIVADOS DE LA SANGRE,1,1,70.00,ABRIL,2026
SIRS,REGION I,PERAVIA,BANI,HEMOTERAPIA,SANGRE TOTAL,2,2,140.00,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,OTROS SERVICIOS DE SALUD,OTROS SERVICIOS DE SALUD,1,1,75958.02,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,856,561,175600.00,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,6,6,600.00,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,EMERGENCIA,EMERGENCIA,563,426,167754.00,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,415,27,194698.42,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,PARTOS,ATENCION DE PARTOS NORMAL,7,2,6786.56,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,PARTOS,ATENCION DE PARTOS POR CESAREA,36,2,49469.10,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,CIRUGIA,CIRUGIA,89,14,84799.12,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,17,3,65465.00,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,4,4,756.00,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,155,111,45052.40,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,2094,328,146063.60,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,99,76,47725.00,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,172,110,43839.00,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,1,1,3000.00,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,4,3,6120.00,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,100,18,16772.64,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,41,32,3752.00,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,4,4,542.00,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,REHABILITACION,APARATOS Y PROTESIS,2,2,300.00,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,REHABILITACION,TERAPIAS REHABILITACION,197,21,99320.00,ABRIL,2026
SIRS,REGION I,PERAVIA,NIZAO,HEMOTERAPIA,DERIVADOS DE LA SANGRE,3,3,210.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,365,224,75600.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,2,2,200.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,EMERGENCIA,EMERGENCIA,134,108,40050.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,555,11,179210.48,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,PARTOS,ATENCION DE PARTOS NORMAL,15,2,9483.59,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,CIRUGIA,CIRUGIA,9,7,24249.53,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,4,1,3575.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,2,1,148.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,45,39,13686.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,886,118,61241.40,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,59,32,31220.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,53,32,14318.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,1,1,3000.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,5,5,6000.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,DIALISIS PERITONEAL,1,1,1770.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,14,5,4883.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,8,2,577.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,5,2,381.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,REHABILITACION,APARATOS Y PROTESIS,1,1,150.00,ABRIL,2026
SIRS,REGION I,PERAVIA,MATANZAS DM,REHABILITACION,TERAPIAS REHABILITACION,123,17,66218.00,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,199,121,41400.00,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,10,10,1000.00,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,EMERGENCIA,EMERGENCIA,102,87,29882.00,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,54,5,42984.25,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,PARTOS,ATENCION DE PARTOS NORMAL,13,1,8777.95,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,PARTOS,ATENCION DE PARTOS POR CESAREA,1,1,1378.00,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,CIRUGIA,CIRUGIA,8,5,10037.29,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,5,2,6234.00,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,28,22,5985.00,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,583,85,42151.20,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,98,23,65375.00,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,14,9,2755.00,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,2,1,6000.00,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,1,1,61.00,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,5,3,877.00,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,1,1,66.00,ABRIL,2026
SIRS,REGION I,PERAVIA,VILLA FUNDACION,REHABILITACION,TERAPIAS REHABILITACION,103,12,52540.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SABANA BUEY,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,26,19,5400.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SABANA BUEY,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,2,2,200.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SABANA BUEY,EMERGENCIA,EMERGENCIA,15,12,4500.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SABANA BUEY,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,30,4,6815.69,ABRIL,2026
SIRS,REGION I,PERAVIA,SABANA BUEY,CIRUGIA,CIRUGIA,48,1,83121.36,ABRIL,2026
SIRS,REGION I,PERAVIA,SABANA BUEY,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,3,3,990.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SABANA BUEY,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,102,16,7172.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SABANA BUEY,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,17,4,13425.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SABANA BUEY,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,7,4,1667.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SABANA BUEY,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,2,2,2400.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SABANA BUEY,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,1,1,172.80,ABRIL,2026
SIRS,REGION I,PERAVIA,SABANA BUEY,REHABILITACION,TERAPIAS REHABILITACION,6,1,3500.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,124,79,25500.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,2,2,200.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,EMERGENCIA,EMERGENCIA,85,65,25001.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,73,5,44480.49,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,PARTOS,ATENCION DE PARTOS NORMAL,15,1,7217.08,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,CIRUGIA,CIRUGIA,8,5,5099.54,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,2,1,367.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,20,17,6221.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,380,54,28162.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,19,15,8555.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,36,23,11883.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,4,1,238.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,9,4,671.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,4,2,381.00,ABRIL,2026
SIRS,REGION I,PERAVIA,SANTANADM,REHABILITACION,TERAPIAS REHABILITACION,7,1,4480.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,257,167,54200.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,EMERGENCIA,EMERGENCIA,64,55,19200.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,138,6,51309.49,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,PARTOS,ATENCION DE PARTOS POR CESAREA,45,2,50721.42,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,CIRUGIA,CIRUGIA,9,3,7148.89,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,2,2,360.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,35,27,10317.75,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,617,82,42980.50,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,31,27,15244.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,38,30,13082.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,1,1,1200.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,7,4,4004.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,4,3,261.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,ATENCIONES DE ALTO COSTO Y DE MÁXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,2,1,130.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,REHABILITACION,APARATOS Y PROTESIS,1,1,150.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PAYA DM,REHABILITACION,TERAPIAS REHABILITACION,105,15,52890.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PIZARRETE DM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,75,52,15500.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PIZARRETE DM,EMERGENCIA,EMERGENCIA,46,36,13800.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PIZARRETE DM,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,30,3,16722.72,ABRIL,2026
SIRS,REGION I,PERAVIA,PIZARRETE DM,PARTOS,ATENCION DE PARTOS NORMAL,3,1,4278.00,ABRIL,2026
SIRS,REGION I,PERAVIA,PIZARRETE DM,CIRUGIA,CIRUGIA,6,3,3085.28,ABRIL,2026
SIRS,REGION I,PERAVIA,PIZARRETE DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,10,8,1904.00,ABRIL,2026
